
조건별분석
[검색조건]
,분류: 지상
,요소 : 강수량
,검색구분 : 월
,지역/지점명 : 서울
,기간 : 2023 ~ 2026년 01 ~ 12월


	
	
	지점번호,지점명,일시,강수량(mm),일최다강수량(mm),일최다강수량일자,1시간최다강수량(mm),1시간최다강수량일자,
	108,서울,2023-01,47.9,37.3,2023-01-13,,
	108,서울,2023-02,1.0,0.6,2023-02-10,,
	108,서울,2023-03,10.5,5.6,2023-03-12,,
	108,서울,2023-04,96.9,50.3,2023-04-05,9.0,2023-04-05
	108,서울,2023-05,155.6,47.5,2023-05-06,9.3,2023-05-06
	108,서울,2023-06,195.6,63.8,2023-06-29,33.8,2023-06-29
	108,서울,2023-07,459.9,91.6,2023-07-13,35.0,2023-07-13
	108,서울,2023-08,298.1,86.1,2023-08-10,29.0,2023-08-22
	108,서울,2023-09,134.5,38.7,2023-09-16,28.0,2023-09-16
	108,서울,2023-10,31.0,14.7,2023-10-04,11.7,2023-10-04
	108,서울,2023-11,81.9,45.8,2023-11-06,,
	108,서울,2023-12,85.9,31.1,2023-12-15,,
	108,서울,2024-01,18.9,9.7,2024-01-17,,
	108,서울,2024-02,74.7,17.8,2024-02-21,,
	108,서울,2024-03,29.9,11.5,2024-03-26,,
	108,서울,2024-04,33.2,17.1,2024-04-15,8.0,2024-04-15
	108,서울,2024-05,125.1,48.3,2024-05-05,8.1,2024-05-05
	108,서울,2024-06,115.9,38.3,2024-06-29,20.7,2024-06-29
	108,서울,2024-07,557.3,128.8,2024-07-18,63.3,2024-07-17
	108,서울,2024-08,72.8,42.2,2024-08-21,14.7,2024-08-21
	108,서울,2024-09,143.9,54.5,2024-09-20,15.8,2024-09-20
	108,서울,2024-10,74.0,47.1,2024-10-18,20.9,2024-10-18
	108,서울,2024-11,60.0,26.0,2024-11-26,,
	108,서울,2024-12,5.7,2.9,2024-12-21,,
	108,서울,2025-01,19.5,6.7,2025-01-05,,
	108,서울,2025-02,5.2,2.5,2025-02-12,,
	108,서울,2025-03,38.2,11.8,2025-03-02,,
	108,서울,2025-04,94.6,34.8,2025-04-22,8.4,2025-04-22
	108,서울,2025-05,123.6,51.3,2025-05-16,14.2,2025-05-16
	108,서울,2025-06,98.1,51.1,2025-06-20,13.1,2025-06-16
	108,서울,2025-07,293.9,84.0,2025-07-19,32.5,2025-07-17
	108,서울,2025-08,290.3,126.7,2025-08-13,32.7,2025-08-13
	108,서울,2025-09,370.7,63.7,2025-09-13,41.2,2025-09-17
	108,서울,2025-10,186.3,49.3,2025-10-10,10.4,2025-10-05
	108,서울,2025-11,20.8,10.0,2025-11-27,,
	108,서울,2025-12,41.2,12.9,2025-12-11,,
	108,서울,2026-01,7.6,2.7,2026-01-12,,
	108,서울,2026-02,3.2,2.4,2026-02-02,,
	108,서울,2026-03,43.9,15.5,2026-03-05,,
	108,서울,2026-04,22.2,18.9,2026-04-09,3.8,2026-04-09
	
	
	
		
	
	



